time;row_1;
0;-1.1802254883668641;
1;45.71174019011633;
2;77.2159292634532;
3;100.4678841499281;
4;115.29509763436667;
5;118.68305142247767;
6;126.43690919163373;
7;126.63759249268995;
8;124.33219831943912;
9;126.45310948008165;
10;133.00511791422701;
11;143.6144244125929;
12;162.90601455125793;
13;189.8206124934518;
15;0.597767135677654;
16;45.857276268290256;
17;77.96226049932719;
18;102.40926156518145;
19;114.21224499421432;
20;123.41098845795825;
21;121.49951185798588;
22;124.58931549286267;
23;126.12027854573613;
24;128.37347438640796;
25;132.72097218602383;
26;143.21880887210443;
27;161.2906723000333;
28;192.15204542128316;
30;2.8275706068892816;
31;-39.23552834940702;
32;-66.29982510727761;
33;-91.90577865764648;
34;-101.18808487407124;
35;-112.8149873703055;
36;-120.68221625630228;
37;-125.44207976037714;
38;-125.63924367454668;
39;-122.8619440160463;
40;-129.0048096558018;
41;-126.04309587405112;
42;-132.435119306555;
43;-139.51955402875666;
44;-151.39872034348713;
45;-168.211703120306;
46;-195.40765984252923;
48;-1.4085759047400928;
49;45.01510560120166;
50;81.35713051968303;
51;101.51913045190675;
52;116.73956774691675;
53;122.6945456028279;
54;126.36410011034162;
55;122.41741995763515;
56;124.37105207439066;
57;127.34314544473933;
58;135.92677339442662;
59;143.14703136700172;
60;159.1641395812721;
61;190.32636410853934;
63;4.7477259908722935;
64;-5.889972351903546;
65;-9.652750731787195;
66;-11.314837219300472;
67;-15.885870717644766;
68;-20.195509496640025;
69;-21.154667507237573;
70;-25.205293991151873;
71;-20.87246285495065;
72;-24.657651830395707;
73;-26.722122499149847;
74;-24.95614791304014;
75;-23.53368957765998;
76;-21.94641773641345;
77;-22.342465739519586;
78;-14.839536930603;
79;-12.854930082028993;
80;-10.819559005938215;
81;-6.036790423126965;
83;2.4857655485853485;
84;9.403404011936976;
85;15.71000160433914;
86;18.08481125949659;
87;19.99750839991929;
88;22.86218621234702;
89;25.4479590926869;
90;24.97860627578776;
91;22.034748470026685;
92;18.750782086278317;
93;16.2409522966193;
95;-3.035318448554362;
96;-0.7195528870740454;
97;2.569187950575156;
98;6.197005513406173;
99;8.524050763879277;
100;16.97833619048155;
101;21.325018550652025;
102;36.64292115693194;
103;42.176533051398984;
104;51.48005526811866;
105;62.55952351708165;
106;78.39017452512476;
108;0.262268607535804;
109;6.842654008858759;
110;15.175483572162431;
111;19.917964118321066;
112;22.13113195143733;
113;20.553588785492117;
114;26.989743055881622;
115;24.290225459997973;
116;25.96232524144337;
117;15.687914831509875;
118;11.21626008954589;
120;-1.4428936731164983;
121;-36.59950946289927;
122;-70.01448706710727;
123;-86.38997654128296;
124;-101.96522604530458;
125;-116.31564600596045;
126;-120.12710662605716;
127;-125.9650594466568;
128;-129.37059277820822;
129;-124.14660753966633;
130;-123.06901076698328;
131;-125.78538020797637;
132;-129.2019000524484;
133;-141.24148016705257;
134;-150.0154267513244;
135;-165.65649475425246;
136;-193.98119230853516;
138;0.9202827919164935;
139;46.77602378678751;
140;79.24456844822947;
141;97.12291203282669;
142;111.11722886082062;
143;120.73232158932458;
144;125.84062089097557;
145;123.62761988277506;
146;124.64138923368894;
147;124.88653053507531;
148;134.79065276612718;
149;142.03136916952977;
150;160.19452688943173;
151;189.8532442327548;
