time;row_1;
0;-0.32377634938765026;
1;61.446617588486625;
2;94.09707009586181;
3;114.2398575650098;
4;124.35336371038795;
5;123.67490415829212;
6;122.35210366823229;
7;130.3307399884493;
8;145.05580264190513;
9;181.2826321971281;
11;0.78710927361423;
12;-7.524574529346122;
13;-10.636106503591291;
14;-13.871760918889773;
15;-21.455017909171588;
16;-22.46865741292922;
17;-27.899297565551336;
18;-23.620323155577566;
19;-26.38952552146071;
20;-22.539935889892853;
21;-21.75570907304622;
22;-17.562836704639473;
23;-14.818987620220993;
24;-10.013604690870805;
26;-0.209645523034491;
27;63.03062678827126;
28;92.31698080786303;
29;114.85062538062785;
30;124.67485879876473;
31;127.45184800165566;
32;123.86252070477882;
33;131.32617022813457;
34;147.51209869205638;
35;175.91733724780985;
37;-0.6413213884086496;
38;-54.08618288674659;
39;-92.20874893060274;
40;-113.12449748321451;
41;-123.22697898574228;
42;-122.76167541314112;
43;-127.74271725889095;
44;-127.82230918928438;
45;-133.79169967728197;
46;-148.46445441174276;
47;-177.36362196468392;
49;-2.1252724202864317;
50;0.7140416786994377;
51;0.7705821322594915;
52;-2.823444497199656;
53;2.1041372918632257;
54;-4.335909276228639;
55;-4.974551067968109;
56;-3.5136610400376926;
57;-2.8810518746791938;
58;-6.274647572482206;
59;-9.787776663854755;
60;-9.374299953208538;
61;-9.713057163424102;
62;-10.164396931084918;
64;-0.2774492933820602;
65;-6.173644983164254;
66;-11.841790763151145;
67;-14.772965440689605;
68;-23.773728342821308;
69;-21.247430369538037;
70;-23.311611136554603;
71;-27.693904013507538;
72;-24.656276395923722;
73;-23.734089458844043;
74;-22.018555841280676;
75;-15.209312459702065;
76;-19.26087546889263;
77;-7.2616348017430905;
79;-2.902457751668194;
80;-3.000559904728195;
81;-8.203164110124977;
82;-17.133522524568495;
83;-20.002807252796487;
84;-23.5441427670266;
85;-23.654090972249286;
86;-25.338636746398024;
87;-22.314958375826116;
88;-22.77247104519663;
89;-21.2895462939935;
90;-17.037726234328645;
91;-15.389701404404292;
92;-8.786834147563633;
94;-0.5187127219995765;
95;10.11751546202683;
96;16.02745000367394;
97;19.884760642921425;
98;25.668944002219444;
99;23.694405092691266;
100;24.267351720146465;
101;21.68829776022776;
102;17.499871490359926;
103;15.142638346596817;
105;2.951068036589702;
106;-10.994504758490724;
107;-11.23330634977329;
108;-14.18841105316871;
109;-23.307991303403142;
110;-21.668250155921132;
111;-21.568377017134594;
112;-21.27133989812431;
113;-20.201944085818376;
114;-23.82641198438623;
115;-22.192185939845558;
116;-14.790755755311729;
117;-18.05373435080915;
118;-10.916820571177206;
120;2.205442855859912;
121;-6.591857261402057;
122;-12.165635772446265;
123;-16.77399698984399;
124;-20.94272542715203;
125;-20.76355064437367;
126;-23.978658008041897;
127;-24.95474335190386;
128;-25.23526001859636;
129;-23.964464277040612;
130;-18.57588045965904;
131;-19.28813398944555;
132;-14.659567668151077;
133;-11.595094661264435;
