time;row_1;
0;3.210082681316437;
1;2.3822999220948957;
2;-0.9391721354702915;
3;-2.2479755811436135;
4;-5.508308165241935;
5;-4.790755661467826;
6;-3.769015908986176;
7;-5.988529181686845;
8;-4.720916848607131;
9;-9.17285532332223;
10;-7.979332719449573;
11;-2.4836819216672454;
12;-5.103746151690766;
13;-10.213552552591509;
15;-0.98190380568006;
16;-52.7034885157156;
17;-87.1439821546825;
18;-107.12108970531393;
19;-119.74602208600189;
20;-122.96257626623736;
21;-122.84820680225816;
22;-124.1622834708113;
23;-128.25692216610196;
24;-135.1016276047051;
25;-154.43267339696052;
26;-188.9108197161784;
28;-1.3833932375240825;
29;-50.61907319914303;
30;-88.16324720703074;
31;-106.88656193574741;
32;-117.10852091070598;
33;-119.20940158492824;
34;-126.46844699545792;
35;-126.04769351319801;
36;-130.56561950317075;
37;-135.1640614568361;
38;-155.42725436305045;
39;-185.03587327453633;
41;-0.10146566065510947;
42;-4.30892181794929;
43;-12.556880623819303;
44;-12.127481603490432;
45;-18.841906090215762;
46;-21.156862705814884;
47;-22.772099078830657;
48;-21.85394887173681;
49;-23.193861679312988;
50;-24.136853598610934;
51;-23.64518684085341;
52;-21.50673037327672;
53;-23.000720568793394;
54;-20.762460813187573;
55;-14.584762571141553;
56;-13.170809892335077;
57;-9.225998440697332;
59;-0.6417405306953712;
60;-4.060884930055516;
61;-0.07357156224586947;
62;-2.6251099857917133;
63;-3.96071251238732;
64;-0.969513936109911;
65;-6.145495161930443;
66;-3.9473990498780207;
67;-4.137366368178409;
68;-8.051414262225109;
69;-5.6159984813665975;
70;-8.21859955948756;
71;-9.457517330504338;
72;-3.8367487122027484;
74;1.7416579872013775;
75;-4.274801481119605;
76;-6.964077960375658;
77;-10.237903172468643;
78;-16.8760539485919;
79;-19.610987686220444;
80;-21.47115418453262;
81;-27.477972209677446;
82;-25.48016296092393;
83;-25.79323939511268;
84;-18.625239434312622;
85;-20.01352270115877;
86;-24.386812902169414;
87;-18.614709245999247;
88;-14.92052673152077;
89;-12.838402025814771;
90;-6.888251429533683;
92;-2.244125934263073;
93;2.518016416075355;
94;-2.8221700268322634;
95;-3.945460233429894;
96;-5.691176731252449;
97;-4.681625457741504;
98;-3.7297756496020624;
99;-3.9170764894503263;
100;-6.503728214497593;
101;-3.6549311115783176;
102;-7.706707727835773;
103;-4.993811412452528;
104;-5.449004261518786;
105;-9.096127886833465;
107;0.5277495189643343;
108;0.018083185816629155;
109;2.6978802942433346;
110;3.779164438495068;
111;2.963333172943025;
112;6.579289801974223;
113;4.3940066756478835;
114;4.458176834309244;
115;7.045465356410607;
116;3.2944055370584837;
117;7.591349198112339;
118;5.714748439895137;
119;7.1519096153612605;
120;5.853017828254194;
122;-1.2125837065847316;
123;3.0287003575831046;
124;0.5470760388900148;
125;2.166635407570756;
126;9.75877369614048;
127;9.072104414265883;
128;11.608058376983372;
129;19.60535989006174;
130;22.3811477795254;
131;31.901331769569335;
132;36.09929247946045;
133;41.49934390994611;
134;50.34465707446807;
135;59.22880926475317;
136;65.25268183423248;
137;83.07403898462451;
139;0.5934684907664513;
140;4.9575130596726495;
141;2.090055616509816;
142;0.7537098833256461;
143;6.058977230602657;
144;8.043393394460217;
145;13.741904598563993;
146;22.365002483609572;
147;21.106860468561674;
148;29.323095715599585;
149;37.51636304880744;
150;42.32197568324541;
151;51.75863275631585;
152;58.248665067058134;
153;69.89477726005185;
154;82.8422705543385;
