time;row_1;
0;-1.789267017859356;
1;43.98164058934666;
2;72.32673001426393;
3;99.01380457329654;
4;109.99991665865598;
5;118.12611757331665;
6;124.72780745624034;
7;127.63824397203952;
8;127.07580214583719;
9;123.68619584892924;
10;127.42111677783815;
11;134.5642781387022;
12;144.6976301902499;
13;165.40762487291644;
14;193.71395096374837;
16;1.0110246896626447;
17;0.7776775229465597;
18;0.6112867769521505;
19;6.951654149668315;
20;5.616208030407737;
21;6.175296071514714;
22;6.805523549704944;
23;5.986962448567239;
24;2.8127433829608544;
25;5.1361938470235735;
26;7.717864219451922;
27;10.502895369105964;
28;5.057895561226958;
30;1.2213437531225746;
31;-5.431404375930004;
32;-13.394357740712746;
33;-15.878472490481432;
34;-17.659198030919725;
35;-22.856604037598387;
36;-22.921831411189025;
37;-27.87060640770329;
38;-23.027369210992468;
39;-22.971974912467747;
40;-19.484135044908534;
41;-16.988303850877813;
42;-12.752324648983372;
43;-11.037439933555705;
45;-0.6884477264234816;
46;-44.89513522669873;
47;-78.06106375355688;
48;-96.8401763618903;
49;-111.34378185287626;
50;-120.63828578325557;
51;-123.60754380408916;
52;-123.95228194871933;
53;-128.37692566765276;
54;-125.59315409800853;
55;-129.85772355856034;
56;-137.4167139613287;
57;-154.6112134384171;
58;-174.02683363061607;
60;1.1431837759103958;
61;3.874959628181114;
62;0.024100729207553018;
63;-0.8925668506291071;
64;-0.22388588341576465;
65;-5.727429335231962;
66;-3.555720802948853;
67;-6.487739800623883;
68;-3.8293299613691536;
69;-7.627125006612845;
70;-7.42779975669308;
71;-8.49743433546071;
72;-9.469102560005048;
73;-8.218931370320101;
74;-4.4589736970637475;
75;-15.645117386194777;
76;-6.69111713834387;
78;0.5287754017748941;
79;-8.07014349765493;
80;-13.777179182103731;
81;-17.35825510359791;
82;-16.055608006859657;
83;-22.656654397622958;
84;-21.430275473215517;
85;-24.77967126685156;
86;-28.137262393129923;
87;-24.038356743096944;
88;-24.7327475118835;
89;-22.338358963135995;
90;-18.28707687169351;
91;-12.395957155240461;
93;-1.5419705299152733;
94;-1.0697267000283883;
95;-3.0026811986590367;
96;-3.4111598497647897;
97;-6.507783800816739;
98;-2.8521671867987095;
99;-3.9584846895575754;
100;-3.8820888904706745;
101;-5.629049906454277;
102;-1.1862658804562698;
103;-2.0248874049108156;
104;-5.1383037735292705;
105;-8.580998445198183;
106;-7.417538482207261;
107;-10.404113901188037;
108;-6.611518440888146;
109;-8.886962674659442;
111;1.0317386978591152;
112;3.2549964776297706;
113;1.2125210045134653;
114;-1.0923552499984384;
115;3.7823378867247905;
116;5.160308641746455;
117;3.802697308249411;
118;4.649665240851323;
119;10.369441070224529;
120;5.975915041302049;
121;3.5894577737739706;
122;7.93368635273751;
123;10.116525496183025;
125;2.6782700769773546;
126;-46.02482696307418;
127;-75.77537619490992;
128;-98.1788580771818;
129;-109.94546165424009;
130;-121.52948213113864;
131;-122.28200068158377;
132;-124.03465968848197;
133;-127.23986113493949;
134;-128.7072072202776;
135;-129.59316834753;
136;-138.1394859451275;
137;-154.0851218233821;
138;-178.29270387302637;
140;2.447768162131832;
141;-4.812257039386037;
142;-5.710877441888238;
143;-1.3675232365914483;
144;-1.3849981637397812;
145;-3.8613086230547102;
146;1.9028944872225084;
147;-7.0730641827485705;
148;-5.20712123597832;
149;-6.74543585541367;
150;-7.028458269610202;
151;-4.554730075384374;
152;-5.980301743596917;
153;-6.955482122802582;
154;-6.917218358016831;
155;-8.253178850178223;
156;-9.850145789088268;
