time;row_1;
0;-1.6210799516864827;
1;-46.47755191359264;
2;-76.68336534082243;
3;-98.5613139367309;
4;-115.21646580386161;
5;-125.84597040351936;
6;-125.06580820585931;
7;-124.48990467350804;
8;-124.76049361532515;
9;-128.66626449842403;
10;-133.47654210881663;
11;-141.15139237222937;
12;-157.39762912455478;
13;-183.10968484482976;
15;-0.021658199425653148;
16;0.589091231909718;
17;-6.148157212329755;
18;-3.7632516620627308;
19;-1.5049560872948107;
20;-4.573610964245442;
21;-1.6735333249268;
22;-5.405379374991474;
23;-3.5272645656985944;
24;-5.456738018729595;
25;-4.464629433992803;
26;-3.807790171478029;
27;-5.798056344232026;
28;-5.107996143680799;
29;-5.68250037287393;
30;-5.812700733075879;
31;-7.982056985044329;
32;-5.3124129757681935;
33;-7.642044444937654;
35;1.305457296336427;
36;-1.608064838496035;
37;-0.3122773940144028;
38;-5.097315142667579;
39;-1.876455984911569;
40;-5.829648722881711;
41;-2.0097233654480586;
42;-2.349000860201749;
43;-4.599867568470543;
44;-2.579195061896787;
45;-4.1707357621001035;
46;-5.044302495603756;
47;-4.564775090302398;
48;-4.055596679238292;
49;-6.461617396827258;
50;-5.831169692719233;
51;-6.714704349009359;
52;-9.861574905187421;
53;-11.341798944560052;
55;-1.454641265696019;
56;52.254990678087594;
57;83.96698231900896;
58;107.74881915284693;
59;118.5013584099772;
60;126.7069345977227;
61;127.65368650623299;
62;126.33009587839601;
63;130.24592648995284;
64;143.2909557869;
65;169.3760882348143;
67;0.642579449117322;
68;54.292416812394364;
69;88.26589319049596;
70;109.01194178597619;
71;121.78129294296942;
72;126.52262495998248;
73;122.24641560748427;
74;124.09041349316875;
75;128.02748508082712;
76;145.22203664961077;
77;170.9025946508218;
79;0.08496917306473586;
80;-6.126284544989202;
81;-9.237624851342991;
82;-13.565100846000615;
83;-20.315307588351445;
84;-20.653791268021138;
85;-18.86372928183986;
86;-17.349848924441552;
87;-25.293223103832805;
88;-23.928399092384172;
89;-24.038822572099903;
90;-20.295373860663922;
91;-17.481481661571628;
92;-17.339813759382633;
93;-9.021093285502111;
95;-1.8942089621550058;
96;-0.7255969534170829;
97;-4.398979714488422;
98;0.2744798516410587;
99;-5.552662935551268;
100;-4.479951363438038;
101;-2.117224717628499;
102;-2.77275335316832;
103;-5.101531298605712;
104;-5.513049622572082;
105;-3.9857712357876256;
106;-6.838654999464165;
107;-6.603056626823513;
108;-5.061671023473195;
109;-8.35218204554883;
110;-9.661814997794291;
111;-7.173480766335109;
112;-10.663679326701603;
113;-11.271296346250532;
115;2.7981039896518842;
116;-1.104590166578464;
117;-2.0632100301293095;
118;-2.6630136259118053;
119;-2.6641385189930045;
120;-1.2426219609084923;
121;-3.893867660277376;
122;-2.928277844754611;
123;-5.150512949047306;
124;-5.882415045217914;
125;-8.599744946231542;
126;-4.834864787937144;
127;-8.5382733005353;
128;-7.919967114931694;
129;-6.605661793527576;
130;-10.61548153104362;
131;-10.847459475408652;
132;-11.296109193811231;
133;-6.8551481654675985;
135;-2.7938944834200456;
136;4.892464576410023;
137;9.611567912841693;
138;16.352177805165272;
139;16.44431385117346;
140;20.154608994861096;
141;22.355255999444186;
142;23.708801331779622;
143;23.05016068694853;
144;23.722743401083374;
145;23.82548290092956;
146;21.274344369421474;
147;20.346487606282913;
148;17.36990780154279;
149;14.662955034072548;
150;8.610325492992255;
151;6.667668159371929;
153;0.33567918167846306;
154;2.2161398799281584;
155;-0.07545494474632486;
156;-1.6181629870171874;
157;-5.265729870842541;
158;-2.1300149582281156;
159;-6.949880777075412;
160;-1.7157212008373095;
161;-5.915712834591449;
162;-6.691257247524679;
163;-4.626373690241309;
164;-2.2402230087407937;
165;-6.070373512694594;
166;-5.989321048371045;
167;-5.7602257305143105;
168;-9.163660753106484;
169;-6.678487982352326;
170;-10.117757245099705;
171;-8.794354817928026;
