time;row_1;
0;0.4581124893082898;
1;0.5190744538099026;
2;-1.940488930519281;
3;-1.8377818558362444;
4;-1.6248666680866077;
5;-3.157207024686347;
6;-2.782377750552728;
7;-0.2531218579663661;
8;-5.74087621007975;
9;-4.246615949214679;
10;-5.741332142931243;
11;-1.4088561784597458;
12;-9.551010797682395;
13;-5.110615219670944;
14;-7.8133250008059925;
15;-6.6490769624225265;
16;-9.83585710847048;
17;-7.174749008922141;
18;-9.782598744650242;
20;-0.3497254300689604;
21;44.07888362059799;
22;75.2510272535383;
23;97.81772470212607;
24;112.84905749304207;
25;119.7047212077902;
26;124.94298309931663;
27;126.99249262551325;
28;123.29459278481062;
29;128.4417023079233;
30;132.34462252264314;
31;139.66402805554407;
32;157.54095254863674;
33;176.54236065776294;
35;-1.2944576363371592;
36;-8.097179830945162;
37;-11.935062571059037;
38;-16.332767765291507;
39;-20.711421283647965;
40;-22.390230654605727;
41;-25.857594623465488;
42;-24.69206852349951;
43;-25.1020983896508;
44;-21.720067194036695;
45;-16.517886091527725;
46;-11.014353719178223;
48;1.507308771427423;
49;-41.59679304767494;
50;-76.78751471363337;
51;-97.60017912666419;
52;-112.61098406090778;
53;-123.79128150276232;
54;-126.3159593425184;
55;-126.51098630229116;
56;-125.40443404397685;
57;-123.06566339704706;
58;-128.3671431416987;
59;-136.11110596381354;
60;-151.10320535201654;
61;-175.47953323031024;
63;-0.17876211604340164;
64;-1.6579137801688455;
65;1.6224948911315784;
66;-5.093281445889701;
67;-2.761776396105975;
68;-2.4746558537636236;
69;-5.71608188953199;
70;-4.457913979834121;
71;-1.3855994863054213;
72;-5.055759149652168;
73;-7.184284966719206;
74;-2.05654657605398;
75;-5.3655551883293695;
76;-9.166690998784059;
77;-8.15417754008766;
78;-8.333863511048525;
79;-10.294792913313435;
80;-10.395515263208503;
81;-6.290949184098025;
83;-2.4893999784518988;
84;1.6395718173067861;
85;-1.5355743192052254;
86;-0.22889447152326703;
87;-1.8590912267700737;
88;-2.5407200262021887;
89;-4.750039837885031;
90;-8.009331764644894;
91;-9.002795358481276;
92;-6.5064490694508965;
93;-6.038184376554513;
94;-4.966993784967768;
95;-8.362380575360415;
96;-7.110983327218033;
97;-5.790835260445079;
98;-6.3304379328477705;
99;-8.517106320523393;
100;-9.881738915546666;
101;-10.021638663315903;
103;-3.2656052342019772;
104;2.884704856595657;
105;11.318977243846714;
106;15.10230210825486;
107;20.145669881285624;
108;21.194566883037012;
109;26.8930236545863;
110;23.976571417879967;
111;22.067779807627186;
112;21.421301000615195;
113;20.364652140301317;
114;14.72543469812002;
115;7.51563005857216;
117;2.9818922966461336;
118;2.7903510374991125;
119;-3.6642219743509723;
120;-1.9861560892934043;
121;-1.551081565254703;
122;-0.4481142256039443;
123;-3.60098859445887;
124;-3.3757258435901805;
125;-5.058634173869175;
126;-0.5721687421115229;
127;-4.514880010336757;
128;-4.763730032973335;
129;-5.318337885901167;
130;-4.136484685239965;
131;-6.904623216689136;
132;-7.942834896323856;
133;-4.186830691108368;
134;-8.494754330174276;
135;-8.650238527083744;
137;1.8211102712613556;
138;2.001695486347866;
139;1.2232820133910633;
140;1.3395727061742746;
141;6.679448091814475;
142;12.284754429536976;
143;15.639651425029747;
144;20.320050060258403;
145;28.26106398448632;
146;35.101797937532176;
147;36.722352694628775;
148;49.790130671605176;
149;59.47985449575242;
150;71.31571507249733;
151;85.051798299473;
153;-0.9762282075549313;
154;-44.45699156071486;
155;-77.85773968552954;
156;-97.89855431286253;
157;-112.75141346415279;
158;-119.40134963990904;
159;-124.98513813124875;
160;-122.63772976630487;
161;-123.11356154649187;
162;-125.96437597034445;
163;-129.6840156950717;
164;-137.2749872450236;
165;-152.467081858491;
166;-171.81183761519728;
