time;row_1;
0;-0.2183977450468657;
1;5.34212354204451;
2;-1.3741447170627736;
3;-1.7891005232433093;
4;-6.162834263533933;
5;-4.649680724250811;
6;-3.9188629378208013;
7;-7.231537246610143;
8;-3.684998408200859;
9;-0.9794019908253127;
10;-9.119483832263818;
11;-9.69575295820854;
12;-6.067930624993859;
13;-5.921295143609504;
14;-10.525325262840102;
15;-7.673840721835349;
16;-10.721327306593459;
18;2.082827758410233;
19;1.1294392846079617;
20;10.612351007890375;
21;12.587119190219102;
22;18.135227205559644;
23;20.20062819645922;
24;25.508504527931564;
25;20.76921758791439;
26;25.635107754592017;
27;24.328469262905685;
28;20.063292795264715;
29;22.990863975259945;
30;16.88134776552744;
31;15.281238446673969;
32;12.41713260280482;
33;6.854809970608562;
35;0.9407574324786233;
36;0.38909895227493907;
37;-1.4875762108921302;
38;-0.7364413908896339;
39;-0.12779217515090124;
40;-2.4845839343128127;
41;-4.658265124823317;
42;-3.5642008417919095;
43;-6.8680625898175505;
44;-5.411966216783212;
45;-5.641150077509963;
46;-9.041325767138598;
47;-6.398537558404332;
48;-8.835342998004066;
49;-6.926868374582805;
50;-11.996275086952338;
51;-9.691340882858169;
53;-3.612679021495517;
54;-3.2294598711967684;
55;-3.3047005526256337;
56;-3.7272926719723203;
57;-1.6999912799664254;
58;-0.9766470781807961;
59;-4.407744926765162;
60;-3.7157867256430963;
61;-6.187371169721592;
62;-7.476188529749254;
63;-1.3463736890671338;
64;-4.426040554001918;
65;-4.2349797925122745;
66;-10.620307759647563;
67;-9.439742611468203;
68;-8.41857116659744;
69;-9.776456035488957;
71;3.954831177758183;
72;-0.12487743080013664;
73;3.553770165791356;
74;4.975612996549312;
75;6.68374347857153;
76;13.40749042230015;
77;16.202127601682275;
78;20.504400839184044;
79;28.819110303834908;
80;31.434220812938246;
81;44.249033102674865;
82;57.112507273033046;
83;66.46717876457757;
84;73.4586065068201;
86;-2.8388483912583964;
87;36.288146472302984;
88;63.60258352595329;
89;82.51463704215085;
90;101.03328286563602;
91;112.35732473953382;
92;120.28335075687005;
93;119.99260796658778;
94;125.8650637248002;
95;122.40804185888948;
96;127.38209729720408;
97;124.50958868303533;
98;127.99871813716751;
99;127.76795881676765;
100;134.4586247876796;
101;148.04446622612826;
102;160.11401249346338;
103;182.40976335067262;
104;211.298025855912;
106;0.6350365302691419;
107;-0.11660971992971375;
108;0.6596922360642352;
109;7.381737441394056;
110;4.685612576273659;
111;11.211120200289697;
112;17.05571162572253;
113;23.976389996224743;
114;32.003418770595985;
115;34.57183607348007;
116;44.513553195781064;
117;56.74046376783516;
118;65.61346279612721;
119;72.85113876699717;
121;3.283148714417209;
122;-6.723641445955217;
123;-17.444077503243292;
124;-22.074145412758185;
125;-24.081118998894958;
126;-26.55015942734787;
127;-26.630310846326264;
128;-23.770806949189243;
129;-20.394261898360877;
130;-17.198019084627703;
131;-11.602250418902539;
133;1.0600981602459019;
134;-1.830987042415455;
135;1.5812528974052025;
136;2.7689754209035904;
137;0.5130331306389062;
138;2.05312032278455;
139;4.585640196795209;
140;3.8274842259331785;
141;3.44807604861097;
142;5.793884762462855;
143;6.998206960508294;
144;6.369131224426013;
145;10.46057374219833;
146;11.723986233619001;
147;8.77012030013167;
148;10.022357107702721;
149;11.057976234095628;
151;0.3211195672365422;
152;4.300405054055521;
153;3.0356003103395475;
154;5.41910202749387;
155;8.363299551403882;
156;9.968888218576739;
157;15.734304180978377;
158;24.460195811095815;
159;31.076216008946595;
160;40.44703468963408;
161;46.71065403021583;
162;52.941328647287584;
163;65.0675440792629;
164;77.32852279092019;
