time;row_1;
0;-0.4136237122251352;
1;-37.797098922847994;
2;-63.020880156453615;
3;-87.56150577867741;
4;-100.03557988092027;
5;-113.39614797370116;
6;-121.82529738586645;
7;-122.38586611289615;
8;-124.358829110987;
9;-124.18377169319216;
10;-127.98955326677667;
11;-127.16246882081808;
12;-131.72907777590277;
13;-137.02596295516747;
14;-142.9535088647412;
15;-152.39564562853184;
16;-173.34176773344277;
17;-201.88714555900862;
19;-0.9551940207443146;
20;-4.7104092522728;
21;-1.7239044009339626;
22;-2.8577484060763703;
23;0.12617002584806247;
24;-3.7061230370392924;
25;-4.203947300371869;
26;-2.679727182745207;
27;-4.4474974549304465;
28;-5.810111304716421;
29;-4.3260360174366115;
30;-4.837022727984503;
31;-6.126196290296797;
32;-9.046199016452947;
33;-6.9858077938223095;
34;-6.1580080859335595;
35;-5.842442985434104;
36;-4.982390079850464;
37;-8.223258896239402;
39;-3.4655249503163654;
40;5.362433559358997;
41;11.97301476758474;
42;12.632333015180254;
43;20.49114524579839;
44;22.558259911878743;
45;27.663008215484837;
46;24.414177983135467;
47;22.27338761754662;
48;26.644922246614684;
49;22.726713194453424;
50;22.958434486696333;
51;21.51119944902481;
52;16.090815742993005;
53;12.069764529932751;
54;7.042864795578234;
56;0.08949745404864112;
57;-5.270935862833227;
58;-17.681289378552513;
59;-16.613661487826572;
60;-21.553856490706465;
61;-25.569613784309645;
62;-24.194622272339018;
63;-25.248675263444394;
64;-23.127338570346417;
65;-19.167672614347406;
66;-19.660870743512902;
67;-7.826541535949824;
69;-0.4961260200593172;
70;42.79474582211066;
71;70.61508546284627;
72;94.45150511210632;
73;108.6468024378571;
74;116.7856070530074;
75;119.63675250554998;
76;122.42326441765422;
77;123.29152686941185;
78;128.26179256648226;
79;123.52316567914582;
80;130.5230633047698;
81;137.20424308946684;
82;159.0750040758043;
83;173.75499368706699;
84;203.55189969185787;
86;4.2933533489789095;
87;-39.783111075922;
88;-67.46123446440477;
89;-83.029411474708;
90;-101.9003303495388;
91;-114.39793676974178;
92;-119.57431715550514;
93;-122.72030554913972;
94;-126.93413261578921;
95;-124.73641480825997;
96;-128.37174615803323;
97;-124.64565593517553;
98;-129.3027258762474;
99;-135.06381299091518;
100;-142.9284481741433;
101;-156.72609114615392;
102;-179.72692214452925;
103;-200.2603476797243;
105;-2.6146976441342504;
106;2.4040108058630154;
107;1.7421823808205865;
108;4.562869093568114;
109;8.490885984442281;
110;10.29431717675585;
111;18.886948832979158;
112;28.34248024106208;
113;34.63517512375008;
114;45.615507261455456;
115;56.039872472341074;
116;64.81519404546533;
117;80.23516527195103;
119;-0.9259631231598119;
120;43.223098025043235;
121;70.0908588933297;
122;92.13221403304388;
123;107.62774366763792;
124;118.37227895516237;
125;124.10694976674493;
126;123.36742334900904;
127;122.90918292882941;
128;125.07085963738697;
129;128.30854122259197;
130;132.84701129423885;
131;138.93225900182105;
132;150.49473444226587;
133;177.4217091613062;
134;208.03544945130653;
136;-0.6521525732087989;
137;-36.86154042580214;
138;-63.50196125821004;
139;-87.2945522993944;
140;-104.25323609262398;
141;-113.08121539513077;
142;-122.8559794596803;
143;-122.83955379187537;
144;-127.45583451126535;
145;-125.86664935963984;
146;-124.25262571568132;
147;-126.23964916224209;
148;-124.40439118897376;
149;-131.75753698594656;
150;-141.59223750116138;
151;-158.9581670178767;
152;-177.04060223834603;
153;-199.92572332697122;
155;-0.8909289203614126;
156;-11.455487021180552;
157;-12.755084971548488;
158;-21.310737681373865;
159;-22.42820372032359;
160;-24.153947030271254;
161;-25.516972978920446;
162;-24.822253718233373;
163;-24.846179365267403;
164;-19.558582181821347;
165;-14.308512709175755;
166;-10.617414107405565;
